ID,GENDER,HISPANIC,ETHNIC,ETHNIC2,AGE_20161231,AGECAT7,SPELLAGE,INYEAR,SPELL,START,STOP,SPELLONE,TYPE,PLACE1,PLACE2,PLACE2_DATE,LASTPLACE,LEVELCHG,NPLACES,MOVES,DISCH,RUNS,REENTER,DURAT,DURMO,DURCAT,RECAT,EXIT,IM,IY,IYMO,OM,OY,OYMO
696,F,U,BL,BL,2,1,0,2014,1,27/10/2014,12/11/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,16,0.524590164,1,6,XCA,10,2014,201410,11,2014,201411
697,F,N,OT,OT,16,6,13,2014,1,28/10/2014,14/11/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,1,17,0.557377049,1,2,XJP,10,2014,201410,11,2014,201411
698,M,N,BL,BL,4,2,2,2014,1,28/10/2014,31/10/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,1,3,0.098360656,1,6,XRF,10,2014,201410,10,2014,201410
699,F,U,WH,WH,16,6,14,2014,1,29/10/2014,03/08/2015,1,KC,PSG,PKC,03/12/2014,PKC,1,2,1,1,0,0,278,9.114754098,4,5,XRF,10,2014,201410,8,2015,201508
700,F,N,WH,WH,7,3,5,2014,3,29/10/2014,01/01/2017,0,KC,PKC, , ,PKC,0,1,0,0,0,0,795,26.06557377,6,0,ZTC,10,2014,201410,1,2017,201701
701,F,N,WH,WH,5,2,3,2014,3,29/10/2014,01/01/2017,0,KC,PKC, , ,PKC,0,1,0,0,0,0,795,26.06557377,6,0,ZTC,10,2014,201410,1,2017,201701
702,M,Y,MU,OT,2,1,0,2014,1,29/10/2014,21/07/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,631,20.68852459,6,3,XCA,10,2014,201410,7,2016,201607
703,M,N,BL,BL,2,1,0,2014,1,29/10/2014,21/11/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,1,23,0.754098361,1,6,XRF,10,2014,201410,11,2014,201411
704,F,N,BL,BL,2,1,0,2014,1,29/10/2014,21/11/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,1,23,0.754098361,1,6,XRF,10,2014,201410,11,2014,201411
705,F,U,BL,BL,17,7,15,2014,1,29/10/2014,30/10/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,1,0.032786885,1,6,XOT,10,2014,201410,10,2014,201410
706,M,N,BL,BL,16,6,14,2014,2,30/10/2014,15/06/2015,0,RC,PRC,PRC,20/12/2014,PRC,0,3,2,1,0,0,228,7.475409836,4,6,XRF,10,2014,201410,6,2015,201506
707,F,N,WH,WH,17,6,15,2014,3,30/10/2014,06/11/2014,0,SG,PSG, , ,PSG,0,1,0,1,1,1,7,0.229508197,1,4,XRY,10,2014,201410,11,2014,201411
708,M,U,WH,WH,18,7,16,2014,1,30/10/2014,12/12/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,43,1.409836066,2,6,XOT,10,2014,201410,12,2014,201412
709,M,U,WH,WH,18,7,16,2014,1,31/10/2014,18/11/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,18,0.590163934,1,6,XRF,10,2014,201410,11,2014,201411
710,M,N,MU,OT,7,3,5,2014,1,31/10/2014,01/01/2017,1,FC,PKC,PFC,10/12/2014,PFC,1,3,2,0,0,0,793,26,6,0,ZTC,10,2014,201410,1,2017,201701
711,M,Y,WH,WH,19,7,17,2014,1,03/11/2014,01/01/2017,1,UK,PSG,PFC,16/12/2014,PUK,1,3,2,0,0,0,790,25.90163934,6,0,ZTC,11,2014,201411,1,2017,201701
712,M,N,MU,OT,6,3,4,2014,1,04/11/2014,18/11/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,14,0.459016393,1,6,XRF,11,2014,201411,11,2014,201411
713,F,U,WH,WH,9,4,7,2014,1,04/11/2014,02/12/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,28,0.918032787,1,6,XRF,11,2014,201411,12,2014,201412
714,F,U,BL,BL,18,7,16,2014,1,04/11/2014,21/05/2015,1,SF,PSF,PKC,19/02/2015,PKC,1,2,1,1,1,1,198,6.491803279,4,4,XRY,11,2014,201411,5,2015,201505
715,M,U,BL,BL,18,7,16,2014,1,04/11/2014,01/01/2017,1,KC,PGH,PGH,11/12/2014,PKC,1,3,2,0,0,0,789,25.86885246,6,0,ZTC,11,2014,201411,1,2017,201701
716,M,U,BL,BL,17,7,15,2014,1,05/11/2014,16/11/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,11,0.360655738,1,6,XRF,11,2014,201411,11,2014,201411
717,M,N,BL,BL,18,7,16,2014,1,05/11/2014,14/11/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,1,9,0.295081967,1,2,XRF,11,2014,201411,11,2014,201411
718,M,N,BL,BL,15,6,13,2014,1,05/11/2014,24/11/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,19,0.62295082,1,6,XRF,11,2014,201411,11,2014,201411
719,F,U,BL,BL,16,6,14,2014,1,05/11/2014,29/05/2015,1,RC,PRC, , ,PRC,0,1,0,1,0,1,205,6.721311475,4,3,XRF,11,2014,201411,5,2015,201505
720,F,U,BL,BL,13,5,10,2014,1,05/11/2014,24/11/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,19,0.62295082,1,6,XRF,11,2014,201411,11,2014,201411
721,F,N,BL,BL,15,6,13,2014,2,05/11/2014,19/06/2015,0,RC,PSG,PRC,13/11/2014,PAL,1,2,1,1,1,1,226,7.409836066,4,3,XRY,11,2014,201411,6,2015,201506
722,M,U,WH,WH,17,7,15,2014,1,06/11/2014,06/07/2015,1,AL,PAL, , ,PAL,0,1,0,1,0,1,242,7.93442623,4,5,XRF,11,2014,201411,7,2015,201507
723,F,N,BL,BL,19,7,17,2014,1,06/11/2014,10/11/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,4,0.131147541,1,6,XRF,11,2014,201411,11,2014,201411
724,F,N,MU,OT,5,3,3,2014,1,06/11/2014,18/11/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,12,0.393442623,1,6,XRF,11,2014,201411,11,2014,201411
725,M,N,WH,WH,16,6,14,2014,1,07/11/2014,14/05/2015,1,GH,PKC,PGH,20/12/2014,PGH,1,2,1,1,0,1,188,6.163934426,4,4,XRF,11,2014,201411,5,2015,201505
726,F,U,OT,OT,8,3,5,2014,1,07/11/2014,18/11/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,11,0.360655738,1,6,XRF,11,2014,201411,11,2014,201411
727,F,U,WH,WH,17,7,15,2014,1,07/11/2014,25/06/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,596,19.54098361,6,4,XRF,11,2014,201411,6,2016,201606
728,F,N,WH,WH,8,4,6,2014,1,07/11/2014,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,786,25.7704918,6,0,ZTC,11,2014,201411,1,2017,201701
729,M,N,WH,WH,10,4,8,2014,1,07/11/2014,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,786,25.7704918,6,0,ZTC,11,2014,201411,1,2017,201701
730,M,U,WH,WH,18,7,16,2014,1,07/11/2014,21/11/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,14,0.459016393,1,6,XRF,11,2014,201411,11,2014,201411
731,M,Y,UK,OT,2,1,0,2014,1,10/11/2014,01/01/2017,1,FC,PKC,PFC,16/09/2015,PFC,1,2,1,0,0,0,783,25.67213115,6,0,ZTC,11,2014,201411,1,2017,201701
732,F,Y,MU,OT,6,3,3,2014,1,10/11/2014,21/10/2015,1,KC,PKC,PKC,07/04/2015,PKC,0,2,1,1,0,0,345,11.31147541,4,5,XRF,11,2014,201411,10,2015,201510
733,M,U,WH,WH,4,2,2,2014,1,10/11/2014,13/02/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,95,3.114754098,3,6,XRF,11,2014,201411,2,2015,201502
734,M,U,BL,BL,16,6,14,2014,2,12/11/2014,13/03/2015,0,RC,PRC,PRC,17/12/2014,PRC,0,3,2,1,0,0,121,3.967213115,3,6,XRF,11,2014,201411,3,2015,201503
735,M,U,BL,BL,11,5,9,2014,2,12/11/2014,13/03/2015,0,SF,PSF, , ,PSF,0,1,0,1,0,0,121,3.967213115,3,6,XRF,11,2014,201411,3,2015,201503
736,F,U,BL,BL,9,4,7,2014,2,12/11/2014,13/03/2015,0,SF,PSF, , ,PSF,0,1,0,1,0,0,121,3.967213115,3,6,XRF,11,2014,201411,3,2015,201503
737,M,N,BL,BL,15,6,13,2014,2,12/11/2014,13/03/2015,0,RC,PRC,PRC,17/12/2014,PRC,0,3,2,1,0,0,121,3.967213115,3,6,XRF,11,2014,201411,3,2015,201503
738,F,N,WH,WH,3,2,1,2014,2,12/11/2014,01/01/2017,0,KC,PKC, , ,PKC,0,1,0,0,0,0,781,25.60655738,6,0,ZTC,11,2014,201411,1,2017,201701
739,M,N,BL,BL,17,6,14,2014,1,12/11/2014,23/11/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,11,0.360655738,1,6,XRF,11,2014,201411,11,2014,201411
740,F,N,BL,BL,14,6,12,2014,1,13/11/2014,14/11/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,1,0.032786885,1,6,XRF,11,2014,201411,11,2014,201411
741,M,U,WH,WH,20, ,18,2014,1,13/11/2014,11/03/2015,1,AL,PAL, , ,PAL,0,1,0,1,0,0,118,3.868852459,3,6,XJP,11,2014,201411,3,2015,201503
742,M,N,WH,WH,17,6,14,2014,1,14/11/2014,20/08/2015,1,AL,PSG,PSG,21/11/2014,PAL,1,2,1,1,0,1,279,9.147540984,4,2,XRF,11,2014,201411,8,2015,201508
743,F,N,BL,BL,12,5,10,2014,1,16/11/2014,19/11/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,3,0.098360656,1,6,XRF,11,2014,201411,11,2014,201411
